2026-06-25 15:00:44,179 | INFO     | aiogram.dispatcher: Start polling
2026-06-25 15:00:44,537 | INFO     | aiogram.dispatcher: Run polling for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:01:02,616 | INFO     | aiogram.event: Update id=978972221 is handled. Duration 468 ms by bot id=8818049003
2026-06-25 15:01:19,436 | INFO     | aiogram.dispatcher: Polling stopped
2026-06-25 15:01:19,693 | INFO     | __main__: Бот остановлен.
2026-06-25 15:01:19,695 | INFO     | aiogram.dispatcher: Polling stopped for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:01:37,106 | INFO     | database.db: База данных инициализирована.
2026-06-25 15:01:37,528 | INFO     | __main__: QasymGo Bot запущен. Нажмите Ctrl+C для остановки.
2026-06-25 15:01:37,529 | INFO     | aiogram.dispatcher: Start polling
2026-06-25 15:01:37,843 | INFO     | aiogram.dispatcher: Run polling for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:01:43,046 | INFO     | aiogram.event: Update id=978972222 is handled. Duration 390 ms by bot id=8818049003
2026-06-25 15:01:46,496 | INFO     | handlers.registration: Новый пользователь: Данияр (роль: driver)
2026-06-25 15:01:46,497 | INFO     | aiogram.event: Update id=978972223 is handled. Duration 422 ms by bot id=8818049003
2026-06-25 15:02:00,046 | INFO     | aiogram.event: Update id=978972224 is handled. Duration 156 ms by bot id=8818049003
2026-06-25 15:02:17,371 | INFO     | handlers.registration: Водитель завершил регистрацию: 87761537597 Chevrolet Onix черный
2026-06-25 15:02:17,534 | INFO     | aiogram.event: Update id=978972225 is handled. Duration 609 ms by bot id=8818049003
2026-06-25 15:02:34,130 | INFO     | aiogram.event: Update id=978972226 is handled. Duration 764 ms by bot id=8818049003
2026-06-25 15:02:49,486 | INFO     | aiogram.event: Update id=978972227 is handled. Duration 343 ms by bot id=8818049003
2026-06-25 15:03:07,900 | INFO     | aiogram.event: Update id=978972228 is handled. Duration 562 ms by bot id=8818049003
2026-06-25 15:03:09,387 | INFO     | aiogram.event: Update id=978972229 is handled. Duration 156 ms by bot id=8818049003
2026-06-25 15:03:10,407 | INFO     | aiogram.event: Update id=978972230 is handled. Duration 156 ms by bot id=8818049003
2026-06-25 15:03:50,496 | INFO     | aiogram.dispatcher: Polling stopped
2026-06-25 15:03:50,648 | ERROR    | aiogram.dispatcher: Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientOSError: [Errno 1] [SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706)
2026-06-25 15:03:50,649 | WARNING  | aiogram.dispatcher: Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8818049003)
2026-06-25 15:03:50,749 | INFO     | __main__: Бот остановлен.
2026-06-25 15:03:50,751 | INFO     | aiogram.dispatcher: Polling stopped for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:09:12,677 | INFO     | database.db: База данных инициализирована.
2026-06-25 15:09:13,102 | INFO     | __main__: QasymGo Bot запущен. Нажмите Ctrl+C для остановки.
2026-06-25 15:09:13,102 | INFO     | aiogram.dispatcher: Start polling
2026-06-25 15:09:13,630 | INFO     | aiogram.dispatcher: Run polling for bot @QasymGoBot id=8818049003 - 'QasymGo'
2026-06-25 15:09:18,574 | INFO     | aiogram.event: Update id=978972231 is handled. Duration 1156 ms by bot id=8818049003
2026-06-25 15:09:31,196 | INFO     | aiogram.event: Update id=978972232 is handled. Duration 812 ms by bot id=8818049003
2026-06-25 15:09:46,498 | INFO     | aiogram.event: Update id=978972233 is handled. Duration 577 ms by bot id=8818049003
2026-06-25 15:10:53,946 | INFO     | aiogram.event: Update id=978972234 is handled. Duration 437 ms by bot id=8818049003
2026-06-25 15:10:56,996 | INFO     | aiogram.event: Update id=978972235 is handled. Duration 375 ms by bot id=8818049003
2026-06-25 15:11:01,967 | INFO     | aiogram.event: Update id=978972236 is handled. Duration 360 ms by bot id=8818049003
2026-06-25 15:11:10,232 | INFO     | aiogram.event: Update id=978972237 is handled. Duration 172 ms by bot id=8818049003
2026-06-25 15:11:11,729 | INFO     | aiogram.event: Update id=978972238 is handled. Duration 202 ms by bot id=8818049003
2026-06-25 15:12:08,839 | INFO     | aiogram.event: Update id=978972239 is handled. Duration 328 ms by bot id=8818049003
2026-06-25 15:18:31,207 | INFO     | aiogram.event: Update id=978972240 is handled. Duration 391 ms by bot id=8818049003
2026-06-25 15:18:33,446 | INFO     | handlers.registration: Новый пользователь: Kriswwx14 (роль: passenger)
2026-06-25 15:18:33,447 | INFO     | aiogram.event: Update id=978972241 is handled. Duration 655 ms by bot id=8818049003
2026-06-25 15:18:38,043 | INFO     | aiogram.event: Update id=978972242 is handled. Duration 219 ms by bot id=8818049003
2026-06-25 15:18:46,799 | INFO     | aiogram.event: Update id=978972243 is handled. Duration 172 ms by bot id=8818049003
2026-06-25 15:18:56,380 | INFO     | aiogram.event: Update id=978972244 is handled. Duration 155 ms by bot id=8818049003
2026-06-25 15:19:01,317 | INFO     | aiogram.event: Update id=978972245 is handled. Duration 327 ms by bot id=8818049003
2026-06-25 15:19:03,834 | INFO     | handlers.passenger: Заказ #1 разослан 1 водителям.
2026-06-25 15:19:03,835 | INFO     | aiogram.event: Update id=978972246 is handled. Duration 609 ms by bot id=8818049003
2026-06-25 15:19:12,678 | INFO     | handlers.driver: Водитель Данияр принял заказ #1
2026-06-25 15:19:12,679 | INFO     | aiogram.event: Update id=978972247 is handled. Duration 765 ms by bot id=8818049003
2026-06-25 15:19:20,959 | INFO     | handlers.driver: Пассажир выбрал водителя #1 для заказа #1. Комиссия: 50.0 ₸
2026-06-25 15:19:20,960 | INFO     | aiogram.event: Update id=978972248 is handled. Duration 547 ms by bot id=8818049003
2026-06-25 15:19:32,093 | INFO     | aiogram.event: Update id=978972249 is handled. Duration 500 ms by bot id=8818049003
2026-06-25 15:19:37,267 | INFO     | aiogram.event: Update id=978972250 is handled. Duration 280 ms by bot id=8818049003
2026-06-25 15:19:39,620 | INFO     | aiogram.event: Update id=978972251 is handled. Duration 437 ms by bot id=8818049003
2026-06-25 15:19:44,206 | INFO     | aiogram.event: Update id=978972252 is handled. Duration 155 ms by bot id=8818049003
2026-06-25 15:19:46,524 | INFO     | aiogram.event: Update id=978972253 is handled. Duration 218 ms by bot id=8818049003
